FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Bryan,Oviedo,MID,EVE,4300000,0,9,0.142857142857143,3.32225913621262E-08,2.09302325581395E-06,0,10320,3,7,0,0,0,0,0,2.1,101,-2,0,9,2,0,0,0,0,0,1,0,0,0.1,8477,0,130,0,0,475,4,0,0,65,Crystal Palace,Stoke,Bournemouth,Middlesbrough,Sunderland,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Reece,Oxford,DEF,WHU,4200000,0,0,0,0,0,0,18336,0,0,0,0,0,0,0,0,48,-3,0,0,3,0,0,0,0,0,0,0,0,0.3,2501,0,28,0,0,0,40,0,0,0,Middlesbrough,Man City,Southampton,West Brom,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mesut,Ozil,MID,ARS,9500000,6,90,5,5.26315789473684E-07,9.47368421052632E-06,0,477072,0,15,0,0,0,5,0,9.5,3081,0,0,90,0,0.3,0,2.8,10,0,5,0,5,7.2,488352,0,783,0,1,1504,3385,0,0,379,Burnley,Watford,Chelsea,Hull City,Southampton,7.4,6.7,4,6,4.7,3.3,7,4.9,5.1,5.4,5.1,5.5,7.4,3.6,5.6,5,6.1
Alex,Palmer,GLK,WBA,4000000,0,0,0,0,0,0,1335,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2645,0,0,0,0,0,8,0,0,0,Sunderland,Middlesbrough,Stoke,West Ham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Costel,Pantilimon,GLK,WAT,4300000,1,2,0.0317460317460317,7.3827980804725E-09,4.65116279069767E-07,0,13032,0,4,0,6,0,0,0,0.5,78,-2,0,2,2,0.1,0,0.3,0,0,0,0,0,0.4,2484,0,146,0,0,83,39,0,0,20,Bournemouth,Arsenal,Burnley,Man Utd,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan Carlos,Paredes,DEF,WAT,4000000,0,0,0,0,0,0,431801,0,0,0,0,0,0,0,0,1173,0,0,0,0,0,0,0,0,0,0,0,0,4.6,14192,0,88,0,0,0,8,0,0,0,Bournemouth,Arsenal,Burnley,Man Utd,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pau Lopez,GLK,TOT,5000000,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,9,0,0,0,Man City,Sunderland,Middlesbrough,Liverpool,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dimitri,Payet,MID,WHU,9000000,0,81,4.5,5E-07,9E-06,0,912646,2,28,0,0,0,2,0,9,12410,-5,1,81,5,0.3,0,2.3,10,0,4,0,8,7.9,247853,0,701,0,1,1513,147,-1,0,347,Middlesbrough,Man City,Southampton,West Brom,Watford,4.4,4.6,3.6,5.3,4.5,4.3,3.5,6.3,4,3,5.2,5.1,5.5,3.9,4.8,4,3.8
,Pedro,MID,CHE,7000000,10,87,1.38095238095238,1.97278911564626E-07,1.24285714285714E-05,0,272171,5,5,0,0,0,5,0,12.6,2477,-5,-1,87,5,0.9,0,6,10,0,9,0,6,4.6,426778,0,399,0,3,1019,31774,1,0,285,Hull City,Liverpool,Arsenal,Burnley,Swansea,0.8,0.7,0.7,0.7,0.8,0.7,1,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.9,0.7,1.3
Matthew,Pennington,DEF,EVE,3900000,0,0,0,0,0,0,14713,0,0,0,0,0,0,0,0,420,-1,0,0,1,0,0,0,0,0,0,0,0,0.5,19620,0,53,0,0,0,293,0,0,0,Crystal Palace,Stoke,Bournemouth,Middlesbrough,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andreas,Pereira,MID,MUN,4400000,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,696,0,12,0,0,0,2,0,0,0,Stoke,Hull City,Leicester,Watford,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roberto,Pereyra,MID,WAT,5900000,0,43,3.3,5.59322033898305E-07,7.28813559322034E-06,0,60618,2,17,0,0,0,2,0,7.3,163,-1,0,43,1,0,0,0,2,0,3,0,3,0.3,63168,0,0,0,0,1036,13,0,1,186,Bournemouth,Arsenal,Burnley,Man Utd,West Ham,0,0,0,0,0,3.5,1.8,2.5,4.6,3.4,1.6,3.3,2.4,2.5,2.7,2.2,2.9
Lucas,Perez,FWD,ARS,7800000,1,14,1.8,2.30769230769231E-07,1.79487179487179E-06,0,39081,0,1,0,0,0,1,0,1.8,236,-7,0,14,7,0.2,0,1.8,0,0,1,0,0,0.2,39915,0,0,0,0,222,207,0,0,67,Burnley,Watford,Chelsea,Hull City,Southampton,1.9,1.5,0.9,2,1.1,1.2,1.8,1.2,1.6,1.7,1.6,1.1,1.8,0.9,1.2,1.2,1.4
Matt,Phillips,MID,WBA,5800000,2,102,5.1,8.79310344827586E-07,1.75862068965517E-05,0,167029,0,23,0,0,0,4,0,17.6,13593,3,0,102,-3,1,0,5.6,12,0,4,0,9,19.8,974593,0,0,0,2,1653,30093,0,0,332,Sunderland,Middlesbrough,Stoke,West Ham,Bournemouth,7.6,5.4,6,4.1,6.5,5.8,4.5,4.7,5.2,5.5,6.4,4.8,4.1,7.3,4.7,5.2,5.5
Michael,Phillips,MID,CRY,4500000,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0,0,0,0,25,0,0,0,Everton,Bournemouth,Sunderland,Stoke,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Pickford,GLK,SUN,4200000,0,54,3.4,8.0952380952381E-07,1.28571428571429E-05,0,307395,0,27,0,73,0,0,0,12.9,12100,2,0,54,-2,0.2,0,0.8,3,0,2,0,0,11.2,414474,0,18,0,2,1440,765,0,0,326,West Brom,Tottenham,Crystal Palace,Southampton,Everton,0,0,0,0,2.5,4.1,3,4.6,2.8,2,3.1,5.1,3.8,4.8,3.1,3.9,2.7
Jeremy,Pied,DEF,SOU,4800000,0,1,0.0158730158730159,3.30687830687831E-09,2.08333333333333E-07,0,2662,0,0,0,0,0,0,0,0.2,6,-2,0,1,2,0,0,0,0,0,0,0,0,0,197,0,0,0,0,12,1,0,0,2,Leicester,Swansea,West Ham,Sunderland,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steven,Pienaar,MID,SUN,4800000,0,13,0.206349206349206,4.2989417989418E-08,2.70833333333333E-06,0,948,4,11,0,0,0,0,0,2.7,10,-2,0,13,2,0.1,0,0.3,0,0,2,0,0,0,883,0,0,0,0,690,3,0,1,65,West Brom,Tottenham,Crystal Palace,Southampton,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Erik,Pieters,DEF,STK,4500000,2,57,2.9,6.44444444444444E-07,1.26666666666667E-05,0,180023,3,29,0,0,0,0,0,12.7,4833,0,0,57,0,0.7,0,3,3,0,6,0,1,6.4,251450,0,388,0,0,1800,6194,0,0,362,Man Utd,Everton,West Brom,Crystal Palace,Tottenham,2.2,3.1,2.6,3.3,2.3,3.1,2.5,2.9,1.8,1.9,3.7,3.3,2.7,4.1,2.7,3.6,3
Alex,Pike,DEF,WHU,4000000,0,0,0,0,0,0,751,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,1707,0,0,0,0,0,7,0,0,0,Middlesbrough,Man City,Southampton,West Brom,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sebastien,Pocognoli,DEF,WBA,4000000,0,0,0,0,0,0,17999,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1877,0,16,0,0,0,4,0,0,0,Sunderland,Middlesbrough,Stoke,West Ham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul,Pogba,MID,MUN,8500000,2,81,4,4.70588235294118E-07,9.52941176470588E-06,0,572488,6,19,0,0,0,4,0,9.5,14121,0,0,81,0,0.6,0,5,11,0,7,0,3,11.8,554821,0,0,0,1,1800,4896,0,0,349,Stoke,Hull City,Leicester,Watford,Man City,3.6,4.3,4.1,4.8,3.1,4.4,3.4,4.1,4.2,4.3,4.7,3.3,3.5,4.1,2.8,2.6,3.8
Nick,Pope,GLK,BUR,3900000,0,0,0,0,0,0,33604,0,0,0,0,0,0,0,0,350,-1,0,0,1,0,0,0,0,0,0,0,0,1.9,19818,0,0,0,0,0,1087,0,0,0,Arsenal,Leicester,Watford,Chelsea,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,Pritchard,MID,TOT,4500000,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,-4,0,0,0,4,0,0,0,Man City,Sunderland,Middlesbrough,Liverpool,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sebastian,Prodl,DEF,WAT,4500000,6,55,2.8,6.22222222222222E-07,1.22222222222222E-05,0,43975,4,27,0,0,0,1,0,12.2,1111,0,0,55,0,0.6,0,2.8,3,0,4,0,2,1.4,88980,0,181,0,1,1645,1810,0,0,284,Bournemouth,Arsenal,Burnley,Man Utd,West Ham,2.4,2.9,3.5,1.8,4,3.8,2.1,2.7,2.9,3.2,2,2.9,2.4,3.7,1.5,1.9,3
Marc,Pugh,MID,BOU,4700000,1,18,0.285714285714286,6.0790273556231E-08,3.82978723404255E-06,0,5941,0,2,0,0,0,1,0,3.8,82,-3,0,18,3,0.1,0,0.4,3,0,1,0,1,0.1,4701,0,245,0,1,186,16,0,0,67,Watford,Crystal Palace,Everton,Man City,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jason,Puncheon,MID,CRY,5200000,2,47,2.5,4.80769230769231E-07,9.03846153846154E-06,0,91936,6,30,0,0,0,0,0,9,461,-3,0,47,3,0.3,0,1.8,4,0,1,0,4,0.7,69812,0,381,0,0,1577,138,0,0,270,Everton,Bournemouth,Sunderland,Stoke,Middlesbrough,2.1,1.5,3,1.7,2.2,1.7,1.8,2.5,1.3,1.6,1.4,2.6,1.2,2.9,1.4,2.1,1.9
Domingos,Quina,MID,WHU,4500000,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,5,0,0,0,Middlesbrough,Man City,Southampton,West Brom,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gaston,Ramirez,MID,MID,5300000,0,53,3.1,5.84905660377358E-07,1E-05,0,96492,7,12,0,0,0,2,0,10,1780,-2,0,53,2,0.2,0,1,6,0,6,0,3,0.7,74827,0,0,0,0,1189,51,0,0,196,West Ham,West Brom,Tottenham,Everton,Crystal Palace,2.7,3,1.6,3.1,2.4,2.3,4.1,2.8,2.7,2.4,4,2,2.1,2.5,1.8,3,1.6
Aaron,Ramsey,MID,ARS,7600000,3,15,0.238095238095238,3.1328320802005E-08,1.97368421052632E-06,0,144197,3,8,0,0,0,0,0,2,222,-4,0,15,4,0.1,0,1,0,0,1,0,1,1,12222,0,558,0,0,447,242,0,0,59,Burnley,Watford,Chelsea,Hull City,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Connor,Randall,DEF,LIV,3900000,0,0,0,0,0,0,40061,0,0,0,0,0,0,0,0,1098,-1,0,0,1,0,0,0,0,0,0,0,0,1.8,72225,0,30,0,0,0,1848,0,0,0,Swansea,Chelsea,Hull City,Tottenham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darren,Randolph,GLK,WHU,4400000,6,39,0.619047619047619,1.40692640692641E-07,8.86363636363636E-06,0,22674,0,15,0,37,0,0,0,8.9,818,-1,0,39,1,0.9,0,3.8,3,0,3,0,0,1.7,60813,0,56,0,0,900,3192,0,0,196,Middlesbrough,Man City,Southampton,West Brom,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3
Angel,Rangel,DEF,SWA,4300000,0,22,0.349206349206349,8.12107788851975E-08,5.11627906976744E-06,0,11324,1,24,0,0,0,1,0,5.1,187,-2,0,22,2,0.4,0,1.8,1,0,1,0,0,0.3,5502,0,194,0,0,770,97,0,0,171,Liverpool,Southampton,Man City,Leicester,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Tokelo,Rantie,FWD,BOU,4500000,0,0,0,0,0,0,13707,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1813,0,3,0,0,0,18,0,0,0,Watford,Crystal Palace,Everton,Man City,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcus,Rashford,FWD,MUN,6400000,0,37,0.587301587301587,9.1765873015873E-08,5.78125E-06,0,480070,2,12,0,0,0,3,0,5.8,2400,-6,0,37,6,0.2,0,1.2,0,0,2,0,1,4.3,407653,0,237,0,0,832,1546,0,0,157,Stoke,Hull City,Leicester,Watford,Man City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Adam,Reach,MID,MID,4400000,0,0,0,0,0,0,2281,0,0,0,0,0,0,0,0,6,-1,0,0,1,0,0,0,0,0,0,0,0,0,477,0,0,0,0,0,1,0,0,0,West Ham,West Brom,Tottenham,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan,Redmond,MID,SOU,5800000,2,65,3.3,5.68965517241379E-07,1.12068965517241E-05,0,590958,1,24,0,0,0,3,0,11.2,3175,-2,0,65,2,0.2,0,1.4,7,0,6,0,1,5.1,504008,0,379,0,0,1656,1781,0,1,240,Leicester,Swansea,West Ham,Sunderland,Arsenal,4.2,2.7,3.1,3.2,2.5,2.7,3.2,1.6,3.6,3.2,2.3,2.9,1.7,3.5,1.6,2.6,3.3
Harrison,Reed,MID,SOU,4300000,0,2,0.0317460317460317,7.3827980804725E-09,4.65116279069767E-07,0,2545,0,1,0,0,0,0,0,0.5,14,-2,0,2,2,0,0,0.2,0,0,0,0,0,0.1,1693,0,1,0,0,58,11,0,0,11,Leicester,Swansea,West Ham,Sunderland,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winston,Reid,DEF,WHU,5100000,6,77,4.3,8.43137254901961E-07,1.50980392156863E-05,0,126574,5,28,0,0,0,2,0,15.1,3172,1,0,77,-1,1,0,5,15,0,6,0,3,4.8,224296,0,294,0,2,1607,8791,0,1,415,Middlesbrough,Man City,Southampton,West Brom,Watford,4.5,5.6,4.9,5.8,4.2,5.3,4.6,5,4.6,5.2,5.3,3.5,5.6,5,5.9,6.4,3.4
Jeff,Reine-Adelaide,MID,ARS,4500000,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,5,0,0,0,Burnley,Watford,Chelsea,Hull City,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loic,Remy,FWD,CRY,6300000,1,1,0.0158730158730159,2.51952632905014E-09,1.58730158730159E-07,0,22458,0,2,0,0,0,0,0,0.2,137,-2,0,1,2,0,0,0.3,0,0,0,0,0,0.2,16697,0,62,0,0,21,150,0,0,-1,Everton,Bournemouth,Sunderland,Stoke,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Rhodes,FWD,MID,5400000,0,8,0.126984126984127,2.35155790711346E-08,1.48148148148148E-06,0,38047,0,2,0,0,0,0,0,1.5,49,-6,0,8,6,0,0,0,0,0,0,0,0,0.2,3279,0,0,0,0,211,18,0,0,21,West Ham,West Brom,Tottenham,Everton,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Declan,Rice,MID,WHU,4500000,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,20,0,0,0,Middlesbrough,Man City,Southampton,West Brom,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew,Robertson,DEF,HUL,4300000,6,28,1.8,4.18604651162791E-07,6.51162790697674E-06,0,69070,2,31,0,0,0,0,0,6.5,293,-2,0,28,2,0.5,0,2,2,0,1,0,1,0.9,55161,0,0,0,0,1323,968,0,0,217,Chelsea,Man Utd,Liverpool,Arsenal,Burnley,1,0.9,2,1.5,1.8,0.9,1.4,0.9,2.2,1.5,1.1,1.4,1.6,1.4,1.4,1.4,1.7
Paul,Robinson,GLK,BUR,4000000,0,3,0.0476190476190476,1.19047619047619E-08,7.5E-07,0,46831,0,4,0,5,0,0,0,0.8,873,0,0,3,0,0,0,0,0,0,0,0,0,2.6,36565,0,0,0,0,180,447,0,0,27,Arsenal,Leicester,Watford,Chelsea,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel,Robles,GLK,EVE,4700000,8,36,0.571428571428571,1.21580547112462E-07,7.65957446808511E-06,0,6564,0,3,0,15,0,0,0,7.7,304,-3,0,36,3,1.2,0,5.8,4,0,4,0,1,0.3,11833,0,110,0,1,477,2125,0,0,139,Crystal Palace,Stoke,Bournemouth,Middlesbrough,Sunderland,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Hal,Robson-Kanu,FWD,WBA,5000000,1,28,0.444444444444444,8.88888888888889E-08,5.6E-06,0,21693,1,5,0,0,0,1,0,5.6,1077,0,0,28,0,0.6,0,2.8,2,0,0,0,2,0.4,36269,0,0,0,0,236,699,0,0,77,Sunderland,Middlesbrough,Stoke,West Ham,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Jay,Rodriguez,MID,SOU,6300000,1,38,0.603174603174603,9.57420005039053E-08,6.03174603174603E-06,0,37104,0,10,0,0,0,3,0,6,2390,-2,0,38,2,0.7,0,4.2,5,0,1,0,0,0.7,46214,0,56,0,1,547,411,0,0,82,Leicester,Swansea,West Ham,Sunderland,Arsenal,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Jack,Rodwell,MID,SUN,4300000,2,20,2,4.65116279069767E-07,4.65116279069767E-06,0,81771,3,19,0,0,0,0,0,4.7,209,-2,0,20,2,0.2,0,0.8,1,0,0,0,1,0.7,66355,0,112,0,0,793,151,0,0,98,West Brom,Tottenham,Crystal Palace,Southampton,Everton,1,1.4,1,1.7,1,1.3,1.1,2.3,1.2,1.1,1.5,1.4,1,1.7,1,1.6,1
Marcos,Rojo,DEF,MUN,5200000,2,40,3.1,5.96153846153846E-07,7.69230769230769E-06,0,29996,3,10,0,0,0,0,0,7.7,838,-3,0,40,3,0.7,0,3.6,4,0,4,0,0,0.8,30873,0,192,0,0,1056,843,0,0,232,Stoke,Hull City,Leicester,Watford,Man City,3.4,3.6,2.1,3.4,2.9,3.9,3.5,3,3.5,3.3,2.3,3.1,2.2,3.1,3.7,2.6,3.5
Sergio,Romero,GLK,MUN,4700000,0,0,0,0,0,0,3313,0,0,0,0,0,0,0,0,24,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,816,0,40,0,0,0,12,0,0,0,Stoke,Hull City,Leicester,Watford,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salomon,Rondon,FWD,WBA,6800000,2,84,4,5.88235294117647E-07,1.23529411764706E-05,0,502049,1,26,0,0,0,7,0,12.4,10947,3,0,84,-3,0.3,0,2.2,8,0,4,0,3,8.8,744205,0,354,0,1,1717,16172,0,0,243,Sunderland,Middlesbrough,Stoke,West Ham,Bournemouth,5.6,3.7,4.8,4.2,5.3,5.4,3.3,4.6,3.8,3.8,5.1,5.3,4.2,5.7,3.5,3.9,5
Wayne,Rooney,FWD,MUN,8600000,1,41,2.7,3.13953488372093E-07,4.76744186046512E-06,0,265693,4,10,0,0,0,1,0,4.8,564,-4,0,41,4,0.1,0,1.2,3,0,3,0,5,2.3,136239,0,509,0,0,859,608,0,0,169,Stoke,Hull City,Leicester,Watford,Man City,2.3,3.5,2.5,2.7,2.5,2.9,2.2,2.2,2.7,2.5,2.5,2,2,3,2.2,1.9,3
Danny,Rose,DEF,TOT,6000000,6,82,5.1,8.5E-07,1.36666666666667E-05,0,281998,8,9,0,0,0,2,0,13.7,5296,0,0,82,0,1.1,0,6.4,6,0,8,0,3,9.5,344012,0,346,0,2,1403,12473,0,0,347,Man City,Sunderland,Middlesbrough,Liverpool,Stoke,5.2,4.2,7.2,5.6,7.5,7.2,6,7.6,4.1,5.6,7.3,7.6,3.8,7.4,5.6,5.8,5.6
Jack,Rose,GLK,WBA,4000000,0,0,0,0,0,0,3744,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0.2,8399,0,0,0,0,0,43,0,0,0,Sunderland,Middlesbrough,Stoke,West Ham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne,Routledge,MID,SWA,4700000,2,49,2.7,5.74468085106383E-07,1.04255319148936E-05,0,38626,1,31,0,0,0,2,0,10.4,513,-3,0,49,3,0.4,0,1.8,1,0,4,0,1,0.4,31975,0,269,0,0,1313,133,0,0,160,Liverpool,Southampton,Man City,Leicester,Chelsea,1.4,2.3,1.6,2.9,1.5,3.2,2,1.8,2.4,2,1.6,2.3,2.1,2.1,2.4,2.7,2.3
Charlie,Rowan,DEF,WAT,4000000,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,40,0,0,0,Bournemouth,Arsenal,Burnley,Man Utd,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacary,Sagna,DEF,MCI,5300000,0,27,0.428571428571429,8.08625336927224E-08,5.09433962264151E-06,0,226274,2,14,0,0,0,0,0,5.1,369,-2,0,27,2,0.3,0,1.8,1,0,2,0,1,1.8,28058,0,386,0,0,932,116,0,0,192,Tottenham,West Ham,Swansea,Bournemouth,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Diafra,Sakho,FWD,WHU,5800000,0,10,0.158730158730159,2.73672687465791E-08,1.72413793103448E-06,0,7326,0,2,0,0,0,1,0,1.7,39,-2,0,10,2,0,0,0,2,0,0,0,0,0.1,3750,0,286,0,0,125,18,0,0,29,Middlesbrough,Man City,Southampton,West Brom,Watford,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Mamadou,Sakho,DEF,LIV,4700000,0,0,0,0,0,0,4073,0,0,0,0,0,0,0,0,55,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1566,0,273,0,0,0,38,0,0,0,Swansea,Chelsea,Hull City,Tottenham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakary,Sako,MID,CRY,5300000,0,4,0.0634920634920635,1.19796346211441E-08,7.54716981132075E-07,0,1019,0,3,0,0,0,0,0,0.8,10,-2,0,4,2,0.1,0,0.3,0,0,0,0,0,0,498,0,220,0,0,63,5,0,0,14,Everton,Bournemouth,Sunderland,Stoke,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis,Sanchez,MID,ARS,11900000,11,154,7.3,6.1344537815126E-07,1.29411764705882E-05,0,669183,3,21,0,0,0,14,0,12.9,7295,9,0,154,-9,0.5,1,6.4,17,0,7,0,8,36.9,1757092,0,690,0,6,1783,13529,0,0,495,Burnley,Watford,Chelsea,Hull City,Southampton,11,10.5,7.2,10,8.2,6.1,10.8,8.5,8.8,9.3,8.9,9.3,10.7,6.6,9.5,8.6,10.2
Leroy,Sane,MID,MCI,7500000,0,24,0.380952380952381,5.07936507936508E-08,3.2E-06,0,31356,0,4,0,0,0,1,0,3.2,75,-5,0,24,5,0.2,0,1.6,3,0,0,0,1,0.2,9938,0,0,0,0,392,35,0,0,93,Tottenham,West Ham,Swansea,Bournemouth,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Yaya,Sanogo,FWD,ARS,4700000,0,0,0,0,0,0,8683,0,0,0,0,0,0,0,0,38,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,3205,0,0,0,0,0,19,0,0,0,Burnley,Watford,Chelsea,Hull City,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey,Schlupp,DEF,CRY,4800000,1,5,0.0793650793650794,1.65343915343915E-08,1.04166666666667E-06,0,15073,0,3,0,0,0,0,0,1,116,-2,0,5,2,0.1,0,0.3,0,0,0,0,0,0.2,4139,0,236,0,0,151,347,0,0,27,Everton,Bournemouth,Sunderland,Stoke,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasper,Schmeichel,GLK,LEI,4900000,1,48,3.7,7.55102040816327E-07,9.79591836734694E-06,0,375271,1,18,0,47,0,0,0,9.8,1144,-1,0,48,1,0.8,0,4,5,0,4,0,0,5.6,78234,0,475,0,0,1136,329,0,0,255,Southampton,Burnley,Man Utd,Swansea,Liverpool,3.9,2.5,3.6,3.5,5.4,4.9,4.2,4.1,5,4.4,2.8,3.9,4.9,3.4,4.8,3.3,5.4
Morgan,Schneiderlin,MID,EVE,4600000,1,4,0.0634920634920635,1.38026224982747E-08,8.69565217391304E-07,0,12906,0,1,0,0,0,0,0,0.9,491,-4,0,4,4,0,0,0.2,0,0,0,0,0,0.6,20498,0,317,0,0,40,3317,0,0,10,Crystal Palace,Stoke,Bournemouth,Middlesbrough,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
